subject_id,variant,outcome,device_type,user_tenure_days,cart_value,is_returning_user,pre_experiment_outcome,date
ecom_007674,0,0.0,0.0,88.0,10.1,1.0,0.0,2024-01-03
ecom_007101,0,0.0,1.0,205.0,0.0,1.0,0.0,2024-01-22
ecom_001762,1,0.0,2.0,30.0,0.0,1.0,0.0,2024-01-03
ecom_007715,0,0.0,0.0,5.0,29.11,0.0,0.0,2024-01-21
ecom_009081,0,0.0,1.0,40.0,70.63,1.0,0.0,2024-01-08
ecom_007479,0,0.0,1.0,32.0,0.0,1.0,1.0,2024-01-08
ecom_006212,1,0.0,0.0,215.0,12.04,1.0,0.0,2024-01-10
ecom_004853,1,0.0,2.0,20.0,0.0,0.0,0.0,2024-01-18
ecom_002711,0,0.0,0.0,7.0,25.08,0.0,0.0,2024-01-26
ecom_006766,1,0.0,2.0,8.0,32.69,0.0,0.0,2024-01-22
ecom_004150,1,0.0,1.0,9.0,10.51,1.0,0.0,2024-01-03
ecom_001333,0,0.0,2.0,158.0,6.16,1.0,0.0,2024-01-06
ecom_008378,1,0.0,0.0,69.0,18.32,0.0,0.0,2024-01-01
ecom_009389,0,1.0,0.0,31.0,93.98,1.0,0.0,2024-01-19
ecom_009707,0,0.0,0.0,5.0,59.01,0.0,0.0,2024-01-11
ecom_009121,1,0.0,0.0,32.0,0.0,1.0,0.0,2024-01-15
ecom_003850,0,0.0,2.0,13.0,49.43,0.0,0.0,2024-01-03
ecom_008340,0,0.0,1.0,159.0,70.35,1.0,0.0,2024-01-15
ecom_004124,0,0.0,0.0,70.0,0.0,1.0,0.0,2024-01-01
ecom_008963,0,0.0,2.0,47.0,13.11,1.0,0.0,2024-01-16
ecom_004788,1,0.0,0.0,7.0,0.0,0.0,0.0,2024-01-09
ecom_002866,1,0.0,2.0,65.0,79.67,1.0,0.0,2024-01-03
ecom_001386,1,0.0,0.0,32.0,41.69,1.0,0.0,2024-01-17
ecom_005941,1,0.0,2.0,489.0,24.8,1.0,0.0,2024-01-09
ecom_003067,0,0.0,0.0,323.0,29.03,1.0,0.0,2024-01-21
ecom_009058,0,0.0,0.0,68.0,17.64,1.0,0.0,2024-01-03
ecom_003629,0,0.0,2.0,109.0,0.0,1.0,0.0,2024-01-21
ecom_009455,1,0.0,2.0,110.0,47.4,1.0,1.0,2024-01-15
ecom_008949,0,0.0,0.0,44.0,0.0,1.0,0.0,2024-01-18
ecom_003028,1,0.0,2.0,237.0,37.96,1.0,0.0,2024-01-27
ecom_002969,1,0.0,0.0,25.0,232.23,0.0,0.0,2024-01-19
ecom_008646,1,0.0,0.0,3.0,9.66,1.0,0.0,2024-01-05
ecom_006136,1,0.0,2.0,2.0,30.64,0.0,0.0,2024-01-12
ecom_008801,1,0.0,0.0,125.0,55.1,1.0,0.0,2024-01-03
ecom_004263,0,0.0,2.0,108.0,22.94,1.0,0.0,2024-01-05
ecom_000645,0,0.0,1.0,65.0,8.68,1.0,0.0,2024-01-08
ecom_009653,1,0.0,0.0,120.0,0.0,1.0,0.0,2024-01-21
ecom_002074,0,0.0,2.0,109.0,30.18,1.0,0.0,2024-01-21
ecom_000341,0,0.0,2.0,24.0,0.0,0.0,0.0,2024-01-29
ecom_008041,1,0.0,2.0,124.0,25.41,1.0,0.0,2024-01-25
ecom_001622,0,1.0,0.0,140.0,0.0,1.0,1.0,2024-01-05
ecom_007141,0,0.0,2.0,23.0,11.48,0.0,1.0,2024-01-26
ecom_005796,0,0.0,0.0,35.0,17.07,1.0,0.0,2024-01-06
ecom_007184,0,0.0,2.0,292.0,0.0,1.0,0.0,2024-01-21
ecom_008232,1,0.0,1.0,26.0,63.81,0.0,0.0,2024-01-23
ecom_005475,0,0.0,2.0,9.0,0.0,1.0,0.0,2024-01-25
ecom_009252,1,0.0,0.0,66.0,25.88,1.0,0.0,2024-01-17
ecom_000074,1,1.0,2.0,37.0,0.0,1.0,0.0,2024-01-13
ecom_008633,0,0.0,2.0,6.0,0.0,0.0,0.0,2024-01-08
ecom_009229,0,0.0,2.0,44.0,0.0,1.0,0.0,2024-01-17
ecom_002051,1,0.0,1.0,81.0,19.2,1.0,0.0,2024-01-03
ecom_002541,0,0.0,2.0,19.0,33.25,0.0,0.0,2024-01-25
ecom_001301,1,0.0,2.0,40.0,43.75,0.0,0.0,2024-01-19
ecom_005877,1,0.0,0.0,54.0,89.49,0.0,0.0,2024-01-10
ecom_007368,1,0.0,0.0,262.0,0.0,1.0,0.0,2024-01-08
ecom_001304,1,0.0,2.0,47.0,22.2,1.0,0.0,2024-01-13
ecom_008428,0,0.0,0.0,31.0,0.0,1.0,0.0,2024-01-18
ecom_009094,0,0.0,2.0,28.0,27.9,0.0,0.0,2024-01-14
ecom_002599,1,1.0,0.0,65.0,0.0,1.0,0.0,2024-01-22
ecom_002573,0,0.0,0.0,91.0,30.14,1.0,0.0,2024-01-10
ecom_003186,0,0.0,2.0,5.0,97.09,0.0,0.0,2024-01-29
ecom_002768,1,0.0,0.0,19.0,22.13,0.0,1.0,2024-01-16
ecom_004831,1,0.0,1.0,35.0,0.0,1.0,0.0,2024-01-15
ecom_004223,0,0.0,0.0,39.0,27.2,1.0,0.0,2024-01-11
ecom_009649,0,0.0,0.0,10.0,47.33,0.0,0.0,2024-01-04
ecom_002106,1,0.0,2.0,116.0,34.19,1.0,0.0,2024-01-17
ecom_002679,0,0.0,2.0,32.0,0.0,1.0,0.0,2024-01-26
ecom_001387,0,0.0,2.0,100.0,0.0,1.0,1.0,2024-01-04
ecom_008931,1,0.0,1.0,24.0,84.9,0.0,0.0,2024-01-17
ecom_009659,1,0.0,2.0,85.0,85.43,1.0,1.0,2024-01-15
ecom_007083,1,0.0,2.0,10.0,6.91,1.0,0.0,2024-01-02
ecom_001279,0,0.0,2.0,69.0,44.31,1.0,0.0,2024-01-14
ecom_000804,0,0.0,0.0,3.0,0.0,0.0,0.0,2024-01-24
ecom_001555,1,0.0,0.0,63.0,36.49,1.0,0.0,2024-01-04
ecom_009486,1,0.0,0.0,104.0,0.0,1.0,0.0,2024-01-15
ecom_004566,1,0.0,2.0,79.0,0.0,1.0,0.0,2024-01-04
ecom_009669,1,0.0,1.0,99.0,34.23,1.0,0.0,2024-01-11
ecom_004841,1,0.0,2.0,55.0,59.75,1.0,0.0,2024-01-01
ecom_003594,1,0.0,0.0,13.0,11.14,0.0,0.0,2024-01-16
ecom_006035,0,0.0,2.0,20.0,37.1,0.0,0.0,2024-01-22
ecom_006852,0,0.0,0.0,54.0,33.99,0.0,0.0,2024-01-05
ecom_008705,1,0.0,1.0,82.0,149.13,1.0,0.0,2024-01-05
ecom_004177,0,0.0,0.0,115.0,0.0,1.0,0.0,2024-01-15
ecom_001308,1,0.0,2.0,131.0,10.58,1.0,0.0,2024-01-26
ecom_003452,0,0.0,0.0,36.0,32.52,1.0,0.0,2024-01-30
ecom_003695,0,0.0,2.0,1.0,19.2,0.0,0.0,2024-01-14
ecom_004242,0,0.0,2.0,89.0,32.69,1.0,0.0,2024-01-30
ecom_002198,0,0.0,2.0,18.0,20.63,0.0,0.0,2024-01-12
ecom_004425,0,0.0,2.0,26.0,42.01,0.0,0.0,2024-01-27
ecom_006150,1,0.0,1.0,6.0,24.2,0.0,0.0,2024-01-05
ecom_000943,1,0.0,0.0,77.0,43.85,1.0,0.0,2024-01-18
ecom_000822,1,0.0,0.0,12.0,10.46,0.0,1.0,2024-01-24
ecom_005005,1,0.0,2.0,111.0,80.67,0.0,0.0,2024-01-15
ecom_006612,1,0.0,0.0,2.0,4.59,0.0,0.0,2024-01-25
ecom_008356,1,0.0,2.0,44.0,28.89,1.0,0.0,2024-01-17
ecom_005619,0,0.0,0.0,11.0,15.73,0.0,0.0,2024-01-29
ecom_004547,1,0.0,2.0,112.0,33.43,1.0,0.0,2024-01-29
ecom_002538,1,0.0,1.0,1.0,0.0,0.0,1.0,2024-01-08
ecom_005207,0,0.0,0.0,25.0,32.19,0.0,0.0,2024-01-03
ecom_009514,1,0.0,0.0,149.0,28.36,1.0,0.0,2024-01-25
ecom_009009,0,0.0,0.0,25.0,25.43,0.0,0.0,2024-01-06
ecom_003054,0,0.0,1.0,8.0,31.17,1.0,0.0,2024-01-25
ecom_003675,0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-26
ecom_007776,1,0.0,0.0,2.0,80.65,0.0,0.0,2024-01-15
ecom_007218,0,0.0,2.0,58.0,16.25,1.0,0.0,2024-01-09
ecom_006722,0,0.0,0.0,198.0,17.84,1.0,0.0,2024-01-10
ecom_003300,0,0.0,0.0,31.0,133.2,1.0,0.0,2024-01-03
ecom_003310,1,0.0,0.0,48.0,0.0,1.0,0.0,2024-01-05
ecom_007221,1,0.0,2.0,30.0,19.64,0.0,0.0,2024-01-01
ecom_008519,0,0.0,1.0,89.0,201.18,1.0,1.0,2024-01-10
ecom_005954,1,0.0,0.0,15.0,0.0,0.0,0.0,2024-01-30
ecom_000832,0,0.0,0.0,61.0,20.24,1.0,0.0,2024-01-25
ecom_003462,1,0.0,0.0,67.0,0.0,1.0,0.0,2024-01-19
ecom_007643,1,0.0,0.0,105.0,21.57,1.0,0.0,2024-01-19
ecom_000054,0,0.0,1.0,9.0,36.35,0.0,0.0,2024-01-19
ecom_003451,0,0.0,2.0,51.0,7.71,1.0,0.0,2024-01-09
ecom_006305,1,0.0,0.0,100.0,31.09,1.0,0.0,2024-01-24
ecom_001481,1,0.0,0.0,14.0,165.21,0.0,0.0,2024-01-25
ecom_004873,0,0.0,1.0,85.0,0.0,0.0,0.0,2024-01-30
ecom_008038,0,0.0,2.0,8.0,28.63,0.0,0.0,2024-01-25
ecom_003335,0,0.0,2.0,106.0,42.06,1.0,0.0,2024-01-05
ecom_006016,1,0.0,2.0,22.0,0.0,0.0,0.0,2024-01-27
ecom_004926,0,0.0,2.0,684.0,15.07,1.0,0.0,2024-01-24
ecom_005797,0,0.0,0.0,210.0,0.0,1.0,0.0,2024-01-11
ecom_009831,0,0.0,0.0,14.0,17.46,0.0,0.0,2024-01-05
ecom_005083,1,0.0,2.0,57.0,18.74,1.0,0.0,2024-01-02
ecom_006645,1,0.0,0.0,98.0,0.0,1.0,0.0,2024-01-28
ecom_005490,0,0.0,0.0,7.0,0.0,1.0,0.0,2024-01-08
ecom_000768,1,0.0,0.0,16.0,49.02,1.0,0.0,2024-01-05
ecom_002065,0,0.0,0.0,49.0,29.45,0.0,1.0,2024-01-26
ecom_009500,1,0.0,2.0,7.0,26.89,0.0,0.0,2024-01-13
ecom_007311,0,0.0,0.0,1.0,45.21,0.0,0.0,2024-01-01
ecom_008477,1,0.0,2.0,44.0,25.56,1.0,0.0,2024-01-18
ecom_004524,0,0.0,2.0,1.0,0.0,0.0,0.0,2024-01-10
ecom_002717,0,0.0,0.0,47.0,79.09,1.0,0.0,2024-01-28
ecom_002079,1,0.0,0.0,6.0,13.57,0.0,0.0,2024-01-04
ecom_008914,0,0.0,0.0,66.0,25.09,1.0,0.0,2024-01-17
ecom_000951,1,0.0,0.0,189.0,0.0,0.0,0.0,2024-01-24
ecom_008058,1,0.0,2.0,2.0,25.1,0.0,0.0,2024-01-15
ecom_002482,1,0.0,1.0,145.0,14.53,1.0,1.0,2024-01-08
ecom_001759,1,0.0,1.0,26.0,14.67,0.0,0.0,2024-01-30
ecom_004422,1,0.0,2.0,11.0,0.0,0.0,0.0,2024-01-05
ecom_006704,1,0.0,2.0,61.0,24.07,1.0,0.0,2024-01-15
ecom_005182,1,0.0,2.0,41.0,23.15,1.0,0.0,2024-01-10
ecom_008533,1,0.0,0.0,23.0,19.39,0.0,1.0,2024-01-10
ecom_003701,0,0.0,0.0,9.0,0.0,0.0,0.0,2024-01-07
ecom_004243,0,0.0,2.0,33.0,0.0,1.0,0.0,2024-01-19
ecom_000688,0,0.0,2.0,48.0,50.94,1.0,0.0,2024-01-25
ecom_003432,0,0.0,0.0,31.0,42.46,1.0,0.0,2024-01-04
ecom_004944,1,0.0,2.0,58.0,39.71,1.0,1.0,2024-01-10
ecom_000966,1,0.0,1.0,35.0,53.68,1.0,0.0,2024-01-26
ecom_009484,1,0.0,0.0,151.0,0.0,1.0,0.0,2024-01-23
ecom_002713,0,0.0,0.0,63.0,0.0,1.0,0.0,2024-01-22
ecom_004757,0,0.0,2.0,38.0,113.81,1.0,0.0,2024-01-23
ecom_009545,1,0.0,2.0,72.0,0.0,1.0,0.0,2024-01-21
ecom_006320,0,1.0,0.0,4.0,73.68,0.0,0.0,2024-01-04
ecom_005975,0,0.0,2.0,52.0,0.0,0.0,0.0,2024-01-02
ecom_003572,0,0.0,0.0,9.0,47.76,0.0,0.0,2024-01-12
ecom_005299,0,1.0,1.0,19.0,0.0,0.0,0.0,2024-01-22
ecom_001990,1,0.0,2.0,124.0,89.61,1.0,0.0,2024-01-25
ecom_001205,1,0.0,2.0,105.0,125.98,1.0,0.0,2024-01-30
ecom_004971,1,0.0,0.0,47.0,19.96,1.0,0.0,2024-01-03
ecom_006783,1,0.0,2.0,175.0,46.89,1.0,0.0,2024-01-21
ecom_003600,0,0.0,2.0,40.0,18.88,1.0,0.0,2024-01-29
ecom_006490,0,0.0,2.0,101.0,0.0,1.0,0.0,2024-01-18
ecom_008609,0,0.0,0.0,25.0,56.85,0.0,0.0,2024-01-28
ecom_009978,1,0.0,0.0,17.0,40.65,0.0,0.0,2024-01-26
ecom_008070,1,0.0,2.0,1.0,103.13,0.0,0.0,2024-01-30
ecom_008577,0,0.0,1.0,89.0,79.97,1.0,0.0,2024-01-08
ecom_007973,1,0.0,0.0,97.0,5.5,1.0,0.0,2024-01-16
ecom_001625,1,0.0,2.0,2.0,19.05,0.0,0.0,2024-01-27
ecom_000536,1,0.0,1.0,29.0,0.0,0.0,0.0,2024-01-01
ecom_008766,0,0.0,0.0,15.0,48.39,0.0,0.0,2024-01-29
ecom_007970,0,0.0,2.0,205.0,23.99,1.0,0.0,2024-01-29
ecom_004212,1,0.0,1.0,30.0,29.0,0.0,0.0,2024-01-27
ecom_006456,0,0.0,0.0,55.0,0.0,1.0,0.0,2024-01-26
ecom_003507,1,0.0,0.0,64.0,0.0,1.0,0.0,2024-01-19
ecom_008393,0,0.0,1.0,113.0,0.0,1.0,1.0,2024-01-22
ecom_007112,0,0.0,0.0,11.0,36.68,1.0,0.0,2024-01-13
ecom_002708,0,0.0,0.0,40.0,13.02,1.0,0.0,2024-01-01
ecom_005031,0,0.0,2.0,142.0,39.47,0.0,1.0,2024-01-09
ecom_006514,0,0.0,1.0,3.0,169.25,0.0,0.0,2024-01-12
ecom_004662,0,0.0,2.0,111.0,30.81,1.0,0.0,2024-01-29
ecom_004021,0,0.0,1.0,27.0,24.74,0.0,0.0,2024-01-15
ecom_001854,0,0.0,0.0,25.0,12.07,0.0,0.0,2024-01-10
ecom_009425,0,0.0,0.0,131.0,24.14,1.0,0.0,2024-01-27
ecom_002872,1,0.0,1.0,63.0,48.85,1.0,0.0,2024-01-02
ecom_003030,0,0.0,2.0,33.0,21.49,1.0,0.0,2024-01-19
ecom_001645,1,0.0,2.0,5.0,19.82,0.0,0.0,2024-01-03
ecom_003417,1,0.0,0.0,76.0,0.0,1.0,0.0,2024-01-07
ecom_003476,1,0.0,2.0,3.0,21.2,0.0,0.0,2024-01-20
ecom_009552,1,0.0,0.0,16.0,46.09,0.0,0.0,2024-01-06
ecom_001792,1,0.0,0.0,30.0,9.47,0.0,0.0,2024-01-23
ecom_003797,1,0.0,1.0,54.0,0.0,1.0,0.0,2024-01-20
ecom_003368,1,0.0,2.0,105.0,10.89,1.0,0.0,2024-01-14
ecom_007196,0,0.0,0.0,71.0,83.87,1.0,0.0,2024-01-25
ecom_009641,1,0.0,0.0,52.0,57.94,1.0,1.0,2024-01-11
ecom_005109,0,0.0,1.0,63.0,10.83,1.0,0.0,2024-01-12
ecom_006024,0,0.0,0.0,98.0,17.96,1.0,0.0,2024-01-26
ecom_008795,1,0.0,2.0,19.0,30.88,0.0,0.0,2024-01-22
ecom_009294,1,0.0,1.0,53.0,58.66,1.0,1.0,2024-01-12
ecom_000126,0,0.0,2.0,61.0,92.61,1.0,0.0,2024-01-10
ecom_005959,0,0.0,0.0,56.0,22.25,1.0,0.0,2024-01-09
ecom_003876,1,0.0,2.0,47.0,22.66,1.0,0.0,2024-01-27
ecom_004451,1,0.0,0.0,81.0,79.28,1.0,0.0,2024-01-03
ecom_007147,0,0.0,0.0,213.0,0.0,1.0,0.0,2024-01-05
ecom_003531,1,0.0,0.0,14.0,53.38,0.0,0.0,2024-01-12
ecom_000827,0,0.0,2.0,13.0,0.0,0.0,0.0,2024-01-15
ecom_007790,0,0.0,2.0,3.0,27.4,1.0,0.0,2024-01-28
ecom_000984,0,0.0,0.0,8.0,35.67,0.0,0.0,2024-01-01
ecom_007783,0,0.0,0.0,89.0,36.13,0.0,0.0,2024-01-09
ecom_002443,0,0.0,1.0,1.0,13.36,0.0,0.0,2024-01-01
ecom_008554,0,0.0,0.0,18.0,122.18,0.0,0.0,2024-01-26
ecom_000345,0,0.0,1.0,39.0,35.71,1.0,0.0,2024-01-04
ecom_000814,1,0.0,0.0,13.0,10.16,1.0,0.0,2024-01-15
ecom_006166,0,0.0,0.0,14.0,0.0,0.0,0.0,2024-01-15
ecom_005779,0,0.0,2.0,39.0,0.0,1.0,0.0,2024-01-04
ecom_002116,0,1.0,0.0,27.0,74.41,0.0,0.0,2024-01-29
ecom_000793,0,0.0,0.0,28.0,99.06,0.0,0.0,2024-01-25
ecom_006898,1,1.0,0.0,228.0,58.61,1.0,0.0,2024-01-19
ecom_002674,1,0.0,0.0,119.0,0.0,1.0,0.0,2024-01-02
ecom_000094,1,0.0,2.0,67.0,49.91,1.0,0.0,2024-01-19
ecom_004225,1,0.0,0.0,1.0,22.24,0.0,0.0,2024-01-09
ecom_003756,1,0.0,1.0,115.0,0.0,1.0,0.0,2024-01-19
ecom_002891,0,0.0,0.0,52.0,11.05,1.0,0.0,2024-01-19
ecom_002371,0,0.0,0.0,70.0,83.17,1.0,0.0,2024-01-03
ecom_009388,0,0.0,0.0,2.0,0.0,0.0,0.0,2024-01-09
ecom_003228,1,0.0,0.0,1.0,0.0,0.0,0.0,2024-01-09
ecom_007863,1,0.0,0.0,104.0,40.61,1.0,0.0,2024-01-15
ecom_006359,1,0.0,0.0,20.0,0.0,0.0,0.0,2024-01-18
ecom_009196,0,0.0,2.0,48.0,262.43,1.0,1.0,2024-01-04
ecom_007326,1,0.0,2.0,39.0,39.13,1.0,0.0,2024-01-15
ecom_006028,1,0.0,0.0,99.0,42.76,1.0,0.0,2024-01-27
ecom_001865,1,0.0,2.0,59.0,0.0,1.0,0.0,2024-01-30
ecom_004612,0,0.0,0.0,65.0,22.61,1.0,0.0,2024-01-02
ecom_002645,1,0.0,0.0,1.0,0.0,0.0,0.0,2024-01-05
ecom_002243,1,0.0,2.0,24.0,71.73,0.0,0.0,2024-01-15
ecom_005373,0,0.0,2.0,145.0,38.23,1.0,0.0,2024-01-03
ecom_002336,0,0.0,1.0,36.0,114.78,1.0,0.0,2024-01-30
ecom_000950,1,0.0,1.0,51.0,30.64,1.0,0.0,2024-01-18
ecom_001120,1,0.0,2.0,69.0,9.84,1.0,0.0,2024-01-17
ecom_002204,0,0.0,2.0,59.0,20.23,1.0,0.0,2024-01-16
ecom_000419,1,0.0,1.0,4.0,41.2,0.0,0.0,2024-01-24
ecom_000922,0,0.0,2.0,39.0,11.67,1.0,0.0,2024-01-29
ecom_008669,1,0.0,1.0,86.0,5.08,1.0,0.0,2024-01-14
ecom_005408,1,0.0,2.0,426.0,0.0,1.0,0.0,2024-01-30
ecom_005788,1,0.0,2.0,8.0,163.67,0.0,0.0,2024-01-08
ecom_005742,1,0.0,2.0,13.0,167.06,0.0,0.0,2024-01-22
ecom_007667,1,0.0,2.0,45.0,0.0,1.0,0.0,2024-01-11
ecom_005567,0,0.0,2.0,41.0,43.51,1.0,0.0,2024-01-28
ecom_008135,0,0.0,1.0,64.0,37.71,1.0,0.0,2024-01-30
ecom_001202,1,0.0,2.0,76.0,0.0,1.0,0.0,2024-01-02
ecom_005765,0,0.0,0.0,28.0,39.92,0.0,0.0,2024-01-19
ecom_008389,0,0.0,2.0,30.0,28.07,0.0,0.0,2024-01-01
ecom_001970,1,0.0,2.0,192.0,60.93,1.0,0.0,2024-01-19
ecom_004018,1,0.0,0.0,58.0,0.0,1.0,0.0,2024-01-11
ecom_003687,0,0.0,0.0,91.0,36.14,1.0,0.0,2024-01-11
ecom_001997,0,0.0,0.0,2.0,214.57,0.0,0.0,2024-01-13
ecom_004033,1,0.0,1.0,1.0,0.0,0.0,0.0,2024-01-13
ecom_001248,0,0.0,0.0,35.0,15.02,1.0,0.0,2024-01-11
ecom_002192,0,1.0,2.0,30.0,96.74,0.0,0.0,2024-01-21
ecom_002712,1,0.0,2.0,18.0,24.3,0.0,0.0,2024-01-08
ecom_002190,0,0.0,2.0,1.0,10.39,0.0,0.0,2024-01-24
ecom_004670,0,0.0,0.0,27.0,17.26,0.0,0.0,2024-01-08
ecom_005142,0,0.0,2.0,276.0,0.0,1.0,0.0,2024-01-27
ecom_005984,1,0.0,0.0,51.0,0.0,1.0,0.0,2024-01-22
ecom_006565,1,1.0,0.0,64.0,63.07,1.0,0.0,2024-01-26
ecom_007804,0,0.0,2.0,6.0,0.0,0.0,0.0,2024-01-21
ecom_006943,0,0.0,2.0,43.0,19.38,1.0,0.0,2024-01-24
ecom_002136,1,0.0,1.0,33.0,0.0,1.0,1.0,2024-01-01
ecom_001065,0,0.0,2.0,139.0,31.68,0.0,0.0,2024-01-17
ecom_000600,0,0.0,1.0,43.0,10.39,1.0,0.0,2024-01-09
ecom_004227,1,0.0,0.0,6.0,0.0,1.0,0.0,2024-01-15
ecom_007577,1,0.0,2.0,160.0,25.94,1.0,0.0,2024-01-11
ecom_000077,1,0.0,2.0,41.0,32.61,1.0,0.0,2024-01-14
ecom_007546,1,0.0,2.0,35.0,0.0,1.0,0.0,2024-01-05
ecom_002898,0,0.0,0.0,58.0,0.0,1.0,0.0,2024-01-09
ecom_004820,1,0.0,1.0,70.0,18.11,1.0,0.0,2024-01-24
ecom_009302,0,0.0,2.0,27.0,0.0,0.0,0.0,2024-01-01
ecom_006413,0,0.0,2.0,135.0,59.3,1.0,1.0,2024-01-17
ecom_009064,0,1.0,1.0,58.0,0.0,1.0,0.0,2024-01-24
ecom_008007,0,0.0,2.0,51.0,0.0,1.0,1.0,2024-01-24
ecom_005468,1,0.0,0.0,13.0,28.05,0.0,0.0,2024-01-01
ecom_005951,0,0.0,0.0,48.0,104.65,1.0,0.0,2024-01-11
ecom_003391,0,0.0,0.0,16.0,0.0,1.0,0.0,2024-01-29
ecom_005415,0,0.0,0.0,6.0,60.96,0.0,0.0,2024-01-16
ecom_002560,0,0.0,2.0,22.0,0.0,0.0,1.0,2024-01-26
ecom_008162,0,0.0,2.0,14.0,47.37,0.0,0.0,2024-01-12
ecom_002635,1,0.0,1.0,213.0,45.12,1.0,0.0,2024-01-16
ecom_005256,1,0.0,1.0,45.0,97.66,1.0,0.0,2024-01-25
ecom_003530,0,0.0,2.0,33.0,39.17,0.0,0.0,2024-01-01
ecom_008567,1,0.0,0.0,60.0,54.77,1.0,0.0,2024-01-27
ecom_001908,1,0.0,1.0,10.0,5.89,0.0,0.0,2024-01-03
ecom_000235,0,0.0,0.0,16.0,0.0,0.0,0.0,2024-01-22
ecom_001604,1,1.0,0.0,65.0,10.76,1.0,0.0,2024-01-23
ecom_007984,1,0.0,0.0,111.0,0.0,1.0,1.0,2024-01-06
ecom_003490,0,0.0,2.0,3.0,22.49,1.0,0.0,2024-01-05
ecom_001994,0,0.0,0.0,14.0,13.11,0.0,0.0,2024-01-09
ecom_002824,1,0.0,1.0,120.0,14.84,1.0,1.0,2024-01-22
ecom_009285,0,0.0,2.0,99.0,16.6,1.0,0.0,2024-01-04
ecom_001342,0,0.0,0.0,32.0,0.0,1.0,0.0,2024-01-04
ecom_008512,1,0.0,2.0,69.0,73.49,1.0,0.0,2024-01-10
ecom_001619,1,0.0,2.0,207.0,0.0,1.0,0.0,2024-01-03
ecom_005287,0,0.0,1.0,195.0,0.0,1.0,0.0,2024-01-26
ecom_002060,1,0.0,2.0,24.0,21.2,0.0,0.0,2024-01-17
ecom_009955,1,0.0,1.0,19.0,0.0,0.0,0.0,2024-01-29
ecom_002219,1,0.0,0.0,48.0,77.04,1.0,0.0,2024-01-05
ecom_006038,0,0.0,2.0,102.0,0.0,1.0,1.0,2024-01-09
ecom_000260,0,0.0,2.0,28.0,0.0,0.0,1.0,2024-01-02
ecom_009365,0,0.0,0.0,19.0,5.56,0.0,0.0,2024-01-14
ecom_009093,1,0.0,2.0,17.0,31.15,0.0,0.0,2024-01-05
ecom_003744,1,0.0,1.0,95.0,34.13,1.0,0.0,2024-01-07
ecom_002026,1,1.0,0.0,86.0,41.69,1.0,0.0,2024-01-28
ecom_006988,0,0.0,0.0,68.0,0.0,1.0,0.0,2024-01-02
ecom_004234,1,0.0,0.0,178.0,0.0,0.0,0.0,2024-01-29
ecom_001917,1,0.0,0.0,39.0,45.63,1.0,0.0,2024-01-04
ecom_001828,0,0.0,0.0,131.0,0.0,1.0,0.0,2024-01-12
ecom_006233,1,0.0,2.0,99.0,0.0,1.0,0.0,2024-01-16
ecom_009332,1,1.0,0.0,8.0,6.69,0.0,0.0,2024-01-05
ecom_006283,0,0.0,1.0,37.0,14.28,1.0,0.0,2024-01-11
ecom_004208,1,0.0,2.0,7.0,47.85,0.0,0.0,2024-01-05
ecom_000224,1,0.0,1.0,62.0,0.0,1.0,0.0,2024-01-30
ecom_008915,0,0.0,0.0,216.0,21.75,1.0,0.0,2024-01-05
ecom_006469,0,0.0,1.0,4.0,29.02,0.0,0.0,2024-01-04
ecom_009413,1,0.0,1.0,166.0,89.47,1.0,0.0,2024-01-18
ecom_000846,0,0.0,1.0,100.0,161.07,1.0,0.0,2024-01-01
ecom_004289,0,0.0,0.0,8.0,12.95,0.0,0.0,2024-01-30
ecom_005560,1,0.0,0.0,168.0,147.46,1.0,0.0,2024-01-12
ecom_002551,0,0.0,1.0,8.0,38.38,1.0,0.0,2024-01-05
ecom_000117,0,0.0,1.0,6.0,45.0,0.0,1.0,2024-01-13
ecom_008837,1,0.0,2.0,24.0,27.66,0.0,0.0,2024-01-19
ecom_005966,0,0.0,0.0,35.0,29.21,1.0,0.0,2024-01-23
ecom_008195,0,0.0,0.0,43.0,0.0,0.0,0.0,2024-01-12
ecom_008659,0,0.0,2.0,34.0,74.72,1.0,0.0,2024-01-07
ecom_007489,1,0.0,0.0,23.0,44.91,0.0,0.0,2024-01-04
ecom_000005,1,0.0,2.0,74.0,0.0,1.0,0.0,2024-01-18
ecom_005342,1,0.0,0.0,11.0,15.6,0.0,0.0,2024-01-17
ecom_009111,1,1.0,2.0,43.0,51.45,1.0,0.0,2024-01-24
ecom_004324,1,0.0,2.0,55.0,31.85,1.0,0.0,2024-01-03
ecom_001063,0,0.0,2.0,120.0,103.27,0.0,0.0,2024-01-23
ecom_002590,1,1.0,0.0,294.0,56.85,1.0,0.0,2024-01-17
ecom_008434,0,0.0,2.0,98.0,0.0,1.0,0.0,2024-01-05
ecom_003735,1,0.0,0.0,60.0,0.0,1.0,0.0,2024-01-18
ecom_003517,0,0.0,2.0,76.0,27.0,1.0,0.0,2024-01-10
ecom_006986,1,0.0,0.0,225.0,48.86,1.0,0.0,2024-01-24
ecom_006767,0,0.0,2.0,78.0,13.39,1.0,0.0,2024-01-21
ecom_005622,0,0.0,0.0,45.0,87.14,0.0,0.0,2024-01-27
ecom_001605,1,1.0,2.0,9.0,38.07,0.0,0.0,2024-01-30
