subject_id,variant,outcome,seller_tenure_days,avg_listing_price,listings_count,category_id,pre_experiment_outcome,date
mkt_006166,1,293.08,44.0,39.42,8.0,9.0,723.23,2024-01-27
mkt_005779,1,228.9,6.0,136.33,9.0,9.0,269.1,2024-01-16
mkt_002116,0,274.54,428.0,10.73,15.0,7.0,220.83,2024-01-07
mkt_000793,0,77.16,24.0,21.58,12.0,7.0,163.61,2024-01-17
mkt_006898,1,384.39,2181.0,8.06,10.0,0.0,86.47,2024-01-06
mkt_002674,0,286.6,1451.0,43.19,23.0,6.0,402.93,2024-01-01
mkt_000094,0,165.85,20.0,30.7,14.0,1.0,124.83,2024-01-28
mkt_004225,0,1116.79,224.0,13.65,9.0,6.0,478.67,2024-01-05
mkt_003756,0,2137.71,10.0,15.68,11.0,9.0,68.48,2024-01-02
mkt_002891,0,245.89,94.0,70.59,7.0,0.0,75.43,2024-01-11
mkt_002371,0,521.64,171.0,16.96,16.0,7.0,93.94,2024-01-23
mkt_009388,1,136.6,24.0,7.98,14.0,4.0,76.86,2024-01-01
mkt_003228,0,259.34,247.0,66.27,16.0,1.0,318.4,2024-01-09
mkt_007863,1,56.35,249.0,6.34,9.0,2.0,373.16,2024-01-20
mkt_006359,1,217.45,33.0,18.14,17.0,1.0,44.39,2024-01-04
mkt_009196,1,889.1,19.0,29.27,16.0,1.0,82.08,2024-01-16
mkt_007326,1,216.54,121.0,57.45,9.0,9.0,173.25,2024-01-07
mkt_006028,1,86.78,15.0,34.72,13.0,7.0,73.08,2024-01-17
mkt_001865,0,925.4,109.0,77.5,8.0,6.0,116.89,2024-01-12
mkt_004612,1,441.88,222.0,62.03,10.0,9.0,105.82,2024-01-29
mkt_002645,0,797.55,212.0,29.26,12.0,3.0,278.79,2024-01-01
mkt_002243,0,202.01,51.0,29.01,11.0,4.0,123.06,2024-01-26
mkt_005373,1,180.78,226.0,7.08,17.0,1.0,195.31,2024-01-29
mkt_002336,0,570.11,54.0,20.36,16.0,6.0,93.75,2024-01-02
mkt_000950,0,55.49,232.0,30.79,12.0,7.0,315.79,2024-01-10
mkt_001120,0,306.4,312.0,184.58,13.0,9.0,942.05,2024-01-04
mkt_002204,0,231.83,197.0,18.46,11.0,2.0,650.63,2024-01-11
mkt_000419,0,86.3,39.0,20.53,9.0,7.0,348.18,2024-01-04
mkt_000922,0,41.95,17.0,49.46,10.0,9.0,116.85,2024-01-03
mkt_008669,1,1016.47,946.0,30.45,13.0,8.0,556.79,2024-01-07
mkt_005408,1,316.09,103.0,19.91,12.0,8.0,259.52,2024-01-01
mkt_005788,1,224.09,108.0,15.55,13.0,4.0,322.26,2024-01-10
mkt_005742,1,776.92,33.0,68.82,11.0,4.0,59.58,2024-01-06
mkt_007667,1,269.86,255.0,66.38,11.0,9.0,173.44,2024-01-26
mkt_005567,1,1480.32,727.0,52.25,11.0,3.0,400.69,2024-01-17
mkt_008135,1,205.18,168.0,12.77,10.0,9.0,47.21,2024-01-16
mkt_001202,0,1452.93,11.0,18.11,13.0,8.0,23.9,2024-01-10
mkt_005765,1,355.99,380.0,33.51,9.0,3.0,170.48,2024-01-13
mkt_008389,1,239.36,85.0,11.54,12.0,0.0,205.45,2024-01-04
mkt_001970,0,83.65,14.0,29.26,14.0,3.0,34.38,2024-01-05
mkt_004018,0,130.5,11.0,3.0,15.0,0.0,154.67,2024-01-10
mkt_003687,0,374.09,72.0,53.78,13.0,5.0,189.47,2024-01-08
mkt_001997,0,641.29,45.0,15.37,10.0,4.0,96.37,2024-01-11
mkt_004033,0,45.28,34.0,60.91,12.0,0.0,120.52,2024-01-21
mkt_001248,0,233.27,204.0,11.91,18.0,4.0,119.89,2024-01-26
mkt_002192,0,85.27,48.0,11.51,7.0,2.0,169.38,2024-01-29
mkt_002712,0,213.41,38.0,91.37,17.0,0.0,50.84,2024-01-27
mkt_002190,0,194.66,121.0,101.97,16.0,4.0,229.01,2024-01-19
mkt_004670,1,601.34,256.0,11.08,15.0,6.0,205.84,2024-01-23
mkt_005142,1,114.37,358.0,13.71,15.0,6.0,280.11,2024-01-12
mkt_005984,1,228.59,81.0,70.7,7.0,1.0,396.83,2024-01-01
mkt_006565,1,425.18,639.0,14.15,9.0,3.0,634.54,2024-01-11
mkt_007804,1,232.23,28.0,35.32,13.0,8.0,104.96,2024-01-12
mkt_006943,1,217.45,86.0,10.94,15.0,1.0,179.9,2024-01-30
mkt_002136,0,410.3,34.0,6.64,15.0,2.0,79.9,2024-01-10
mkt_001065,0,183.66,25.0,22.07,11.0,1.0,260.87,2024-01-20
mkt_000600,0,40.63,40.0,45.4,16.0,3.0,636.21,2024-01-04
mkt_004227,0,298.68,75.0,50.99,11.0,3.0,68.64,2024-01-29
mkt_007577,1,478.08,94.0,6.97,13.0,8.0,361.39,2024-01-11
mkt_000077,0,538.37,49.0,11.61,16.0,8.0,89.99,2024-01-22
mkt_007546,1,181.45,254.0,17.54,10.0,4.0,501.67,2024-01-17
mkt_002898,0,51.62,81.0,53.12,12.0,5.0,23.62,2024-01-27
mkt_004820,1,1314.62,1207.0,25.94,10.0,8.0,644.13,2024-01-17
mkt_009302,1,553.19,487.0,6.48,16.0,7.0,1029.4,2024-01-11
mkt_006413,1,352.65,301.0,7.61,11.0,3.0,187.68,2024-01-08
mkt_009064,1,366.36,273.0,21.24,11.0,1.0,361.6,2024-01-30
mkt_008007,1,224.54,177.0,46.16,14.0,3.0,811.31,2024-01-20
mkt_005468,1,471.24,34.0,9.53,13.0,9.0,191.33,2024-01-02
mkt_005951,1,443.01,32.0,26.62,9.0,5.0,91.7,2024-01-02
mkt_003391,0,141.68,584.0,61.31,11.0,1.0,1350.81,2024-01-18
mkt_005415,1,91.05,45.0,24.1,13.0,8.0,320.78,2024-01-11
mkt_002560,0,486.9,455.0,96.45,12.0,0.0,236.98,2024-01-25
mkt_008162,1,131.88,140.0,24.66,8.0,5.0,245.09,2024-01-23
mkt_002635,0,64.76,62.0,26.62,19.0,0.0,480.68,2024-01-01
mkt_005256,1,235.14,187.0,36.25,11.0,0.0,193.22,2024-01-17
mkt_003530,0,138.72,28.0,11.55,7.0,1.0,112.31,2024-01-19
mkt_008567,1,421.17,303.0,16.83,10.0,4.0,104.39,2024-01-18
mkt_001908,0,172.29,25.0,4.21,13.0,6.0,285.3,2024-01-20
mkt_000235,0,80.87,450.0,10.23,11.0,3.0,463.61,2024-01-24
mkt_001604,0,413.94,356.0,6.98,11.0,0.0,313.64,2024-01-16
mkt_007984,1,88.74,33.0,74.68,9.0,4.0,35.93,2024-01-24
mkt_003490,0,1445.92,305.0,25.06,21.0,9.0,48.48,2024-01-29
mkt_001994,0,1621.4,127.0,58.09,9.0,0.0,61.44,2024-01-23
mkt_002824,0,104.11,165.0,20.99,11.0,2.0,230.57,2024-01-19
mkt_009285,1,1067.46,128.0,44.45,12.0,4.0,239.9,2024-01-23
mkt_001342,0,103.93,57.0,74.5,10.0,2.0,113.22,2024-01-04
mkt_008512,1,1374.17,331.0,10.98,18.0,0.0,369.55,2024-01-26
mkt_001619,0,311.46,4.0,2.21,9.0,8.0,125.9,2024-01-17
mkt_005287,1,1091.08,990.0,19.78,14.0,5.0,657.59,2024-01-29
mkt_002060,0,131.81,30.0,29.85,21.0,2.0,1412.78,2024-01-22
mkt_009955,1,1020.18,592.0,2.94,7.0,8.0,89.11,2024-01-14
mkt_002219,0,476.5,46.0,23.51,11.0,6.0,34.29,2024-01-03
mkt_006038,1,398.1,16.0,40.0,17.0,2.0,377.07,2024-01-26
mkt_000260,0,114.14,224.0,18.49,8.0,7.0,465.84,2024-01-10
mkt_009365,1,177.77,691.0,5.91,17.0,9.0,2355.05,2024-01-04
mkt_009093,1,153.02,43.0,3.51,11.0,7.0,1058.26,2024-01-03
mkt_003744,0,272.21,30.0,9.82,20.0,6.0,311.33,2024-01-26
mkt_002026,0,489.31,166.0,15.52,18.0,5.0,342.67,2024-01-04
mkt_006988,1,343.94,97.0,9.78,10.0,5.0,293.59,2024-01-22
mkt_004234,0,301.93,16.0,41.8,8.0,3.0,139.0,2024-01-17
mkt_001917,0,354.22,29.0,41.62,9.0,7.0,131.72,2024-01-29
mkt_001828,0,322.38,97.0,9.02,11.0,4.0,106.44,2024-01-24
mkt_006233,1,140.56,117.0,14.77,10.0,6.0,359.85,2024-01-04
mkt_009332,1,748.07,897.0,17.86,15.0,4.0,125.73,2024-01-22
mkt_006283,1,260.69,182.0,36.69,15.0,6.0,209.87,2024-01-11
mkt_004208,0,109.81,154.0,17.18,9.0,3.0,86.72,2024-01-11
mkt_000224,0,65.47,42.0,39.57,8.0,0.0,78.62,2024-01-01
mkt_008915,1,75.65,25.0,18.41,9.0,3.0,396.66,2024-01-28
mkt_006469,1,855.82,447.0,50.2,10.0,2.0,407.53,2024-01-18
mkt_009413,1,390.65,27.0,12.65,18.0,8.0,225.21,2024-01-23
mkt_000846,0,50.01,3.0,47.88,9.0,1.0,4.75,2024-01-18
mkt_004289,0,113.02,11.0,19.6,9.0,4.0,229.41,2024-01-04
mkt_005560,1,367.36,242.0,43.46,12.0,8.0,425.01,2024-01-24
mkt_002551,0,111.82,71.0,101.41,17.0,6.0,226.78,2024-01-10
mkt_000117,0,928.11,97.0,50.6,16.0,1.0,116.33,2024-01-15
mkt_008837,1,644.6,40.0,34.19,12.0,0.0,194.36,2024-01-19
mkt_005966,1,87.92,168.0,32.42,14.0,9.0,221.95,2024-01-02
mkt_008195,1,888.02,44.0,3.37,17.0,2.0,746.21,2024-01-29
mkt_008659,1,345.56,45.0,11.24,10.0,2.0,112.13,2024-01-26
mkt_007489,1,2162.81,58.0,19.17,10.0,9.0,183.63,2024-01-07
mkt_000005,0,176.67,150.0,14.08,14.0,7.0,369.16,2024-01-19
mkt_005342,1,128.38,112.0,13.74,16.0,4.0,365.6,2024-01-02
mkt_009111,1,189.54,175.0,18.18,9.0,5.0,503.78,2024-01-05
mkt_004324,0,267.02,56.0,8.76,12.0,6.0,214.59,2024-01-06
mkt_001063,0,94.22,161.0,10.81,9.0,6.0,165.98,2024-01-23
mkt_002590,0,47.42,44.0,15.08,12.0,8.0,84.68,2024-01-30
mkt_008434,1,646.34,177.0,38.45,9.0,0.0,308.99,2024-01-14
mkt_003735,0,237.35,61.0,17.56,9.0,1.0,70.97,2024-01-16
mkt_003517,0,61.09,269.0,10.85,7.0,3.0,2175.94,2024-01-30
mkt_006986,1,99.18,7.0,23.33,10.0,0.0,95.28,2024-01-03
mkt_006767,1,451.91,932.0,10.61,17.0,6.0,2061.07,2024-01-11
mkt_005622,1,412.47,964.0,1.09,15.0,7.0,382.2,2024-01-07
mkt_001605,0,110.09,64.0,5.83,6.0,6.0,282.09,2024-01-07
mkt_001733,0,57.26,19.0,42.0,21.0,1.0,182.49,2024-01-13
mkt_009341,1,128.59,54.0,34.74,22.0,1.0,746.25,2024-01-04
mkt_003812,0,297.34,201.0,120.48,7.0,2.0,1172.73,2024-01-17
mkt_009624,1,433.64,15.0,40.66,18.0,3.0,65.11,2024-01-11
mkt_001761,0,236.41,45.0,24.66,17.0,4.0,110.19,2024-01-27
mkt_005401,1,353.32,74.0,64.18,15.0,3.0,479.1,2024-01-17
mkt_002739,0,566.88,381.0,8.59,13.0,3.0,1127.72,2024-01-11
mkt_002472,0,159.34,191.0,3.73,8.0,2.0,265.06,2024-01-30
mkt_006738,1,160.97,43.0,7.14,24.0,9.0,1513.65,2024-01-10
mkt_006891,1,790.17,386.0,59.45,15.0,5.0,199.38,2024-01-03
mkt_007943,1,180.92,8.0,46.92,8.0,7.0,274.38,2024-01-04
mkt_004206,0,12600.21,63.0,17.34,16.0,7.0,202.94,2024-01-16
mkt_006371,1,39.65,4.0,7.59,10.0,0.0,158.45,2024-01-27
mkt_000232,0,643.55,162.0,9.15,9.0,3.0,246.17,2024-01-06
mkt_008258,1,181.41,31.0,29.45,12.0,8.0,94.98,2024-01-24
mkt_007561,1,1258.77,58.0,3.98,6.0,6.0,112.94,2024-01-21
mkt_006168,1,269.05,2190.0,73.09,19.0,0.0,2092.63,2024-01-11
mkt_003596,0,227.87,181.0,19.36,9.0,5.0,253.63,2024-01-28
mkt_006288,1,409.08,1416.0,7.22,12.0,0.0,328.64,2024-01-04
mkt_004632,1,161.63,55.0,32.07,17.0,8.0,122.84,2024-01-27
mkt_000125,0,584.01,61.0,23.98,16.0,7.0,659.9,2024-01-17
mkt_007641,1,1298.99,384.0,27.26,11.0,9.0,1414.27,2024-01-08
mkt_006229,1,625.39,205.0,5.21,10.0,3.0,320.02,2024-01-11
mkt_001296,0,512.19,150.0,64.11,14.0,6.0,257.6,2024-01-03
mkt_001976,0,159.94,105.0,38.3,14.0,4.0,794.96,2024-01-03
mkt_009480,1,444.71,280.0,13.68,13.0,8.0,266.38,2024-01-12
mkt_009581,1,371.06,19.0,8.75,12.0,6.0,366.31,2024-01-23
mkt_005750,1,259.18,22.0,33.74,15.0,0.0,53.34,2024-01-24
mkt_008152,1,397.07,133.0,14.96,13.0,3.0,274.76,2024-01-25
mkt_003086,0,393.95,518.0,44.74,14.0,1.0,77.02,2024-01-25
mkt_009276,1,109.75,62.0,61.74,7.0,1.0,264.88,2024-01-17
mkt_006882,1,636.57,49.0,2.05,14.0,2.0,236.87,2024-01-15
mkt_009305,1,388.11,45.0,1.3,11.0,6.0,178.84,2024-01-04
mkt_007673,1,257.63,74.0,65.89,9.0,1.0,559.22,2024-01-12
mkt_003345,0,494.41,455.0,20.95,17.0,0.0,557.56,2024-01-17
mkt_008172,1,278.32,55.0,17.11,15.0,3.0,126.86,2024-01-07
mkt_009421,1,74.08,88.0,32.82,12.0,7.0,72.27,2024-01-14
mkt_005870,1,794.34,85.0,54.04,18.0,1.0,585.14,2024-01-28
mkt_006506,1,388.35,56.0,2.51,13.0,2.0,105.56,2024-01-03
mkt_002797,0,49.91,20.0,34.84,6.0,9.0,213.26,2024-01-12
mkt_000918,0,1273.91,77.0,5.13,9.0,7.0,125.41,2024-01-10
mkt_001646,0,96.62,145.0,6.0,16.0,9.0,109.85,2024-01-15
mkt_005122,1,94.08,90.0,23.63,11.0,3.0,289.08,2024-01-20
mkt_005126,1,253.46,12.0,28.89,20.0,4.0,68.44,2024-01-01
mkt_004621,1,161.94,60.0,95.01,9.0,9.0,423.91,2024-01-19
mkt_006809,1,171.31,24.0,9.0,17.0,3.0,244.04,2024-01-01
mkt_000364,0,438.07,20.0,111.05,12.0,2.0,113.16,2024-01-03
mkt_002125,0,155.82,38.0,250.85,14.0,4.0,271.8,2024-01-30
mkt_008150,1,704.22,285.0,2.92,13.0,7.0,289.15,2024-01-16
mkt_008717,1,78.25,163.0,1.17,13.0,0.0,262.9,2024-01-12
mkt_000055,0,80.92,27.0,53.59,12.0,5.0,117.51,2024-01-18
mkt_000638,0,327.52,181.0,15.19,18.0,9.0,133.52,2024-01-13
mkt_000302,0,101.63,32.0,10.4,15.0,0.0,232.46,2024-01-02
mkt_005811,1,369.43,42.0,113.93,16.0,6.0,149.43,2024-01-11
mkt_001276,0,218.11,112.0,34.01,9.0,7.0,1109.82,2024-01-28
mkt_004432,0,309.86,95.0,99.86,11.0,7.0,46.69,2024-01-23
mkt_003644,0,318.9,47.0,44.73,16.0,0.0,95.53,2024-01-24
mkt_004143,0,631.43,34.0,33.32,16.0,2.0,367.9,2024-01-30
mkt_002878,0,670.38,117.0,44.8,22.0,9.0,316.67,2024-01-28
mkt_006493,1,211.15,226.0,2.72,15.0,7.0,311.9,2024-01-24
mkt_005240,1,308.82,528.0,15.93,14.0,6.0,329.05,2024-01-29
mkt_009408,1,173.72,453.0,49.03,14.0,9.0,150.34,2024-01-11
mkt_006937,1,99.76,13.0,7.6,12.0,4.0,79.84,2024-01-24
mkt_007240,1,841.33,447.0,4.08,11.0,3.0,301.11,2024-01-10
mkt_002593,0,142.1,40.0,69.5,15.0,7.0,55.76,2024-01-06
mkt_002393,0,294.27,349.0,7.55,10.0,5.0,424.27,2024-01-22
mkt_000523,0,359.77,465.0,19.43,16.0,1.0,750.02,2024-01-22
mkt_006376,1,519.41,52.0,2.1,8.0,5.0,569.26,2024-01-29
mkt_006981,1,182.07,279.0,27.19,8.0,2.0,948.08,2024-01-29
mkt_006677,1,288.3,615.0,3.03,17.0,0.0,429.72,2024-01-02
mkt_003900,0,250.7,1011.0,3.81,15.0,5.0,1141.67,2024-01-17
mkt_009634,1,77.69,30.0,119.05,15.0,7.0,89.41,2024-01-11
mkt_005585,1,1886.88,99.0,38.76,25.0,9.0,1006.88,2024-01-17
mkt_009360,1,232.22,56.0,19.27,6.0,1.0,742.72,2024-01-17
mkt_007956,1,131.37,13.0,38.97,13.0,1.0,393.93,2024-01-01
mkt_007570,1,864.04,1020.0,3.7,15.0,3.0,82.81,2024-01-04
mkt_006777,1,760.77,56.0,14.21,8.0,2.0,178.25,2024-01-27
mkt_000671,0,539.09,97.0,12.12,8.0,9.0,234.93,2024-01-19
mkt_004188,0,263.26,31.0,11.73,12.0,9.0,396.9,2024-01-23
mkt_000666,0,88.04,296.0,19.52,9.0,1.0,165.7,2024-01-03
mkt_003266,0,191.21,138.0,11.59,10.0,4.0,148.38,2024-01-21
mkt_001887,0,494.63,12.0,20.23,13.0,8.0,65.49,2024-01-11
mkt_008472,1,390.98,391.0,22.17,13.0,5.0,134.18,2024-01-09
mkt_009091,1,103.63,62.0,30.39,8.0,1.0,238.44,2024-01-20
mkt_007687,1,96.36,37.0,38.31,14.0,3.0,172.07,2024-01-04
mkt_006031,1,147.09,22.0,81.81,12.0,5.0,209.71,2024-01-21
mkt_006090,1,94.43,92.0,19.91,18.0,8.0,114.11,2024-01-23
mkt_006238,1,2371.0,576.0,6.61,8.0,5.0,387.94,2024-01-08
mkt_007350,1,95.56,2.0,48.43,7.0,8.0,54.83,2024-01-02
mkt_007830,1,144.62,34.0,8.44,15.0,5.0,110.22,2024-01-16
mkt_000760,0,202.94,156.0,14.95,9.0,4.0,114.31,2024-01-18
mkt_006254,1,90.27,94.0,11.42,13.0,1.0,95.88,2024-01-30
mkt_001906,0,528.71,92.0,7.87,9.0,3.0,82.72,2024-01-01
mkt_003818,0,219.02,33.0,17.18,7.0,9.0,73.39,2024-01-17
mkt_006269,1,187.29,66.0,62.96,16.0,6.0,251.54,2024-01-16
mkt_004300,0,607.78,144.0,12.33,11.0,8.0,987.22,2024-01-17
mkt_005569,1,344.24,226.0,3.93,10.0,8.0,607.52,2024-01-16
mkt_007941,1,510.38,496.0,14.64,15.0,2.0,573.55,2024-01-08
mkt_004164,0,207.18,200.0,199.99,8.0,7.0,483.56,2024-01-18
mkt_005971,1,444.03,660.0,2.6,13.0,6.0,383.38,2024-01-16
mkt_003579,0,4758.46,748.0,57.69,12.0,5.0,82.59,2024-01-24
mkt_002832,0,1598.91,189.0,20.94,12.0,4.0,214.2,2024-01-03
mkt_005449,1,479.37,192.0,21.08,13.0,6.0,63.06,2024-01-17
mkt_003472,0,622.52,64.0,53.9,13.0,0.0,322.6,2024-01-26
mkt_006327,1,240.61,399.0,48.72,10.0,5.0,158.74,2024-01-10
mkt_000137,0,225.29,233.0,62.25,13.0,7.0,992.91,2024-01-24
mkt_007043,1,904.17,626.0,16.27,12.0,1.0,866.14,2024-01-01
mkt_004892,1,418.84,339.0,29.62,11.0,3.0,69.46,2024-01-06
mkt_002180,0,281.26,24.0,18.94,15.0,3.0,68.5,2024-01-24
mkt_007730,1,984.81,259.0,28.76,10.0,5.0,176.41,2024-01-02
mkt_003177,0,564.26,62.0,45.85,18.0,1.0,117.84,2024-01-27
mkt_004854,1,602.45,105.0,13.24,14.0,8.0,112.18,2024-01-28
mkt_004637,1,841.59,114.0,22.44,16.0,0.0,677.4,2024-01-17
mkt_005115,1,69.96,26.0,49.03,12.0,7.0,109.53,2024-01-26
mkt_007648,1,57.92,50.0,29.32,10.0,8.0,26.36,2024-01-25
mkt_004261,0,272.07,26.0,6.26,15.0,0.0,107.21,2024-01-26
mkt_001331,0,228.91,170.0,44.76,14.0,9.0,644.1,2024-01-19
mkt_007002,1,135.17,32.0,63.32,9.0,3.0,714.85,2024-01-09
mkt_006941,1,362.45,202.0,418.72,11.0,5.0,136.9,2024-01-02
mkt_008017,1,1037.49,169.0,11.46,8.0,7.0,540.51,2024-01-03
mkt_006241,1,189.48,84.0,6.83,8.0,9.0,57.05,2024-01-02
mkt_009987,1,123.39,22.0,4.98,15.0,9.0,99.92,2024-01-15
mkt_006881,1,1124.91,157.0,18.76,11.0,8.0,2411.06,2024-01-25
mkt_004530,1,501.23,249.0,18.02,13.0,4.0,157.85,2024-01-26
mkt_004673,1,202.78,171.0,93.59,13.0,3.0,161.68,2024-01-10
mkt_006996,1,1680.17,42.0,8.04,14.0,2.0,242.15,2024-01-04
mkt_001252,0,568.53,134.0,77.37,10.0,4.0,137.72,2024-01-16
mkt_003374,0,50.94,212.0,1.53,20.0,0.0,133.47,2024-01-27
mkt_002814,0,108.35,28.0,4.29,16.0,7.0,291.21,2024-01-06
mkt_004719,1,122.47,36.0,23.58,16.0,8.0,150.24,2024-01-05
mkt_006544,1,223.12,98.0,3.18,14.0,0.0,107.45,2024-01-24
mkt_004858,1,382.4,45.0,52.71,14.0,5.0,246.46,2024-01-05
mkt_007901,1,1076.76,715.0,61.17,13.0,4.0,1992.53,2024-01-30
mkt_008580,1,819.75,38.0,28.69,11.0,1.0,57.98,2024-01-12
mkt_008427,1,137.1,312.0,48.56,7.0,0.0,352.51,2024-01-26
mkt_001077,0,169.49,32.0,15.93,18.0,5.0,258.01,2024-01-03
mkt_004363,0,543.37,363.0,21.45,12.0,7.0,468.08,2024-01-02
mkt_000770,0,649.33,197.0,30.77,15.0,9.0,158.83,2024-01-13
mkt_008865,1,121.95,45.0,85.92,10.0,6.0,192.76,2024-01-24
mkt_000249,0,396.95,363.0,56.61,16.0,3.0,112.06,2024-01-11
mkt_007239,1,127.73,15.0,37.9,13.0,7.0,43.85,2024-01-01
mkt_003419,0,265.53,119.0,41.77,14.0,4.0,163.93,2024-01-04
mkt_004976,1,137.27,12.0,13.41,13.0,2.0,91.31,2024-01-26
mkt_004544,1,235.97,48.0,13.19,15.0,2.0,120.68,2024-01-26
mkt_005565,1,209.91,54.0,6.47,12.0,5.0,256.66,2024-01-05
mkt_007939,1,112.31,40.0,22.84,10.0,1.0,304.43,2024-01-21
mkt_000716,0,63.76,7.0,98.03,13.0,9.0,71.56,2024-01-08
mkt_009652,1,72.49,43.0,16.4,16.0,2.0,223.26,2024-01-03
mkt_002048,0,26.94,49.0,3.36,12.0,7.0,272.51,2024-01-26
mkt_005997,1,31.99,8.0,87.14,13.0,7.0,226.88,2024-01-26
mkt_006600,1,139.82,13.0,56.11,12.0,7.0,201.23,2024-01-05
mkt_007245,1,636.79,164.0,54.72,14.0,6.0,197.5,2024-01-27
mkt_004178,0,195.54,68.0,10.53,9.0,3.0,32.48,2024-01-25
mkt_004809,1,341.5,99.0,26.82,17.0,4.0,142.0,2024-01-29
mkt_009482,1,164.96,200.0,66.91,9.0,3.0,331.91,2024-01-08
mkt_007140,1,211.48,602.0,44.03,12.0,2.0,1120.28,2024-01-19
mkt_007190,1,249.21,1822.0,7.26,12.0,7.0,799.89,2024-01-21
mkt_001460,0,472.35,1322.0,10.76,9.0,9.0,438.15,2024-01-01
mkt_005989,1,448.5,37.0,9.14,9.0,3.0,146.08,2024-01-09
mkt_002000,0,298.82,164.0,36.62,8.0,9.0,126.42,2024-01-10
mkt_008175,1,467.46,338.0,7.61,16.0,8.0,628.63,2024-01-12
mkt_000404,0,2326.71,172.0,10.73,14.0,7.0,131.97,2024-01-19
mkt_000384,0,142.23,449.0,3.11,13.0,0.0,576.35,2024-01-06
mkt_009448,1,279.65,76.0,5.3,16.0,8.0,1078.12,2024-01-19
mkt_009487,1,554.94,224.0,26.6,19.0,0.0,245.58,2024-01-19
mkt_001633,0,55.39,52.0,70.27,12.0,9.0,28.56,2024-01-16
mkt_009853,1,1871.89,40.0,13.75,14.0,8.0,556.09,2024-01-18
mkt_004784,1,991.68,505.0,10.21,10.0,4.0,675.3,2024-01-27
mkt_009456,1,119.44,147.0,5.89,12.0,7.0,302.05,2024-01-10
mkt_006970,1,1398.92,187.0,25.83,12.0,3.0,503.92,2024-01-23
mkt_003925,0,345.86,317.0,17.81,9.0,8.0,223.17,2024-01-10
mkt_004158,0,402.84,55.0,163.12,9.0,7.0,294.96,2024-01-30
mkt_007449,1,331.66,60.0,13.05,15.0,9.0,163.72,2024-01-22
mkt_008415,1,1434.9,915.0,18.99,8.0,6.0,397.52,2024-01-16
mkt_002193,0,541.46,49.0,34.55,14.0,1.0,195.4,2024-01-25
mkt_001015,0,644.04,24.0,3.04,10.0,0.0,34.25,2024-01-02
mkt_005124,1,415.06,447.0,4.74,16.0,2.0,815.34,2024-01-04
mkt_007418,1,675.7,346.0,41.52,17.0,6.0,342.94,2024-01-02
mkt_007409,1,303.58,162.0,20.04,8.0,4.0,314.45,2024-01-21
mkt_008989,1,229.56,106.0,21.55,12.0,6.0,118.8,2024-01-04
mkt_002871,0,1185.68,425.0,12.25,16.0,7.0,333.28,2024-01-02
mkt_000009,0,451.37,191.0,16.6,12.0,1.0,706.42,2024-01-17
mkt_001838,0,794.27,90.0,25.67,16.0,5.0,187.5,2024-01-03
mkt_004804,1,665.83,194.0,3.57,11.0,7.0,732.63,2024-01-26
mkt_000255,0,518.86,331.0,7.8,11.0,3.0,131.56,2024-01-26
mkt_007026,1,1372.16,258.0,7.71,8.0,5.0,231.35,2024-01-08
mkt_005713,1,39.01,7.0,13.17,11.0,2.0,73.59,2024-01-06
mkt_003324,0,25.67,13.0,59.84,11.0,0.0,107.48,2024-01-16
mkt_007714,1,134.31,86.0,23.36,14.0,3.0,64.42,2024-01-08
mkt_001581,0,174.87,135.0,38.18,10.0,5.0,1434.88,2024-01-08
mkt_000924,0,365.62,280.0,23.52,10.0,7.0,152.75,2024-01-01
mkt_002779,0,598.99,61.0,19.73,11.0,3.0,78.93,2024-01-14
mkt_007891,1,250.22,200.0,15.81,9.0,9.0,721.07,2024-01-24
mkt_006132,1,656.06,49.0,20.94,11.0,8.0,460.59,2024-01-29
mkt_005320,1,190.0,18.0,11.82,17.0,8.0,139.92,2024-01-21
mkt_007312,1,94.0,75.0,8.13,17.0,4.0,62.14,2024-01-25
mkt_007102,1,409.83,124.0,42.95,11.0,1.0,345.28,2024-01-02
mkt_006042,1,347.71,15.0,55.9,9.0,1.0,35.72,2024-01-19
mkt_003775,0,174.63,42.0,24.75,10.0,4.0,117.99,2024-01-10
mkt_004835,1,145.57,224.0,2.04,7.0,4.0,235.07,2024-01-18
mkt_004964,1,264.59,54.0,5.36,10.0,5.0,139.92,2024-01-11
mkt_000539,0,52.88,38.0,17.79,12.0,2.0,70.47,2024-01-16
mkt_007483,1,145.16,10.0,13.45,11.0,4.0,107.9,2024-01-19
mkt_002745,0,132.59,78.0,26.43,19.0,8.0,280.58,2024-01-08
mkt_003719,0,571.98,136.0,41.37,14.0,9.0,258.53,2024-01-01
mkt_006819,1,196.89,237.0,11.55,11.0,6.0,533.88,2024-01-03
mkt_009337,1,248.61,283.0,47.3,8.0,2.0,607.96,2024-01-12
mkt_004468,0,279.32,61.0,12.2,11.0,8.0,248.2,2024-01-02
mkt_000667,0,622.57,273.0,13.78,17.0,2.0,999.99,2024-01-26
mkt_007575,1,182.28,75.0,14.84,12.0,7.0,220.04,2024-01-24
mkt_008549,1,73.38,22.0,18.56,13.0,7.0,114.7,2024-01-23
mkt_005063,1,199.36,68.0,51.69,5.0,0.0,297.44,2024-01-11
mkt_001353,0,31.16,29.0,8.3,4.0,4.0,74.88,2024-01-04
mkt_007114,1,179.32,2.0,8.73,13.0,6.0,74.99,2024-01-17
